ID,NAME,RESTAURANT_URL,PICTURE,RATING,DESTINATION,DESCRIPTION,LATITUDE,LONGITUDE,GENERAL_LOCATION,REVIEW_TAGS,CUISINES,MEAL_TYPES,FEATURES,HOURS,PRICE_LEVEL,TABLES_NUMBER,MIN_PRICE,MAX_PRICE,DISHS_WITH_PRICES
a631e337-171c-4925-b451-f0228092e1e9,The Consulate UWS,http://www.theconsulate.nyc,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/d0/07/cd/roasted-baby-rainbow.jpg,5.0,New York City,"To make direct reservation visit our website The Consulate: Your Passport to a Unique Dining Experience New York, NY - October 2019 - Take your tastebuds on an international trip at the consulate, an exotic restaurant and cocktail bar that aims to surprise and inspire patrons with its unique rotating monthly menu that highlights different countries' cultures. Just a 5 min walking from the Museum of National History and Art And a few steps from Central Park",40.785816,-73.97246,"519 Columbus Ave, 10024-3402","['brunch', 'upper west side', 'neighborhood', 'nyc', 'great drinks', 'sat at the bar', 'new york', 'bartender george', 'fries', 'cavatelli', 'short ribs', 'espresso martini', 'mussels', 'city', 'mushroom flatbread', 'wild mushrooms', 'burger', 'ginger', 'incredible food', 'wine list', 'lobster benedict', 'nutella french toast', 'croque monsieur', 'duck', 'central park', 'staka', 'apps', 'sommelier', 'egg']","['French', 'American', 'Bar', 'Pub', 'Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Brunch', 'Breakfast', 'Drinks']","['Gift Cards Available', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service', 'Delivery', 'Takeout', 'Street Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi']","[[{'open': 600, 'openHours': '10:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 510, 'openHours': '08:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 510, 'openHours': '08:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 510, 'openHours': '08:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 510, 'openHours': '08:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 510, 'openHours': '08:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 600, 'openHours': '10:00', 'close': 1320, 'closeHours': '22:00'}]]",$$ - $$$,43,12,169,"{'Pasta': '$90.68', 'Burger': '$35.53', 'Ribs': '$164.37', 'Steak Tartare': '$110.18', 'Salad': '$40.26', 'Mussels': '$117.79', 'Octopus': '$83.34', 'Toasts': '$117.87', 'Duck': '$162.47', 'Pesto': '$129.41'}"
b1f8504e-c13c-468a-9da3-377e7fd891c4,The Standard Grill,http://thestandardgrill.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/24/f3/6c/e8/the-standard-grill-entrance.jpg,4.0,New York City,"A neighborhood staple, The Standard Grill is classic New York blending traditional steakhouse with New American cuisine. Our kitchen utilizes the freshest local ingredients from the extensive fresh daily raw bar and dry aged steaks to the classic Standard Burger and shoestring fries. The classics updated and perfected. Evoking the feeling of old New York the raucous main dining room features a copper penny tile floor, cozy curved booths and a barrel vaulted ceiling. The front room and street side bistro is a bright tiled space with café curtains and a white oak bar, the perfect place to try a specialty cocktail or fresh oysters and charcuterie.",40.740612,-74.00782,"Corner of Washington and West 13th Street, 10014","['brunch', 'nyc', 'burger', 'the high line', 'new york', 'highline', 'meatpacking district', 'oysters', 'our waiter', 'fries', 'salad', 'eggs benedict', 'standard hotel', 'potatoes', 'wine list', 'trout', 'chelsea market', 'whitney museum', 'neighborhood', 'pork chop', 'waitstaff']","['American', 'Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Late Night']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']","[[{'open': 420, 'openHours': '07:00', 'close': 1410, 'closeHours': '23:30'}], [{'open': 420, 'openHours': '07:00', 'close': 1410, 'closeHours': '23:30'}], [{'open': 420, 'openHours': '07:00', 'close': 1410, 'closeHours': '23:30'}], [{'open': 420, 'openHours': '07:00', 'close': 1410, 'closeHours': '23:30'}], [{'open': 420, 'openHours': '07:00', 'close': 1410, 'closeHours': '23:30'}], [{'open': 420, 'openHours': '07:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1440, 'closeHours': '00:00'}]]",$$ - $$$,31,30,30,"{'Pasta': '$30.00', 'Cheesecake': '$30.00', 'Crab': '$30.00', 'French Toast': '$30.00', 'Burger': '$30.00', 'Lobster': '$30.00', 'Lobster Roll': '$30.00', 'Omelette': '$30.00', 'Oyster': '$30.00', 'Ribs': '$30.00', 'Shrimp': '$30.00', 'Salad': '$30.00', 'Pancakes': '$30.00', 'Eggs Benedict': '$30.00', 'Waffles': '$30.00', 'Scallops': '$30.00', 'Swordfish': '$30.00', 'Salmon': '$30.00', 'Octopus': '$30.00', 'Toasts': '$30.00', 'Duck': '$30.00', 'Chocolate mousse': '$30.00', 'Lamb': '$30.00', 'Pesto': '$30.00', 'Cakes': '$30.00', 'Fish': '$30.00', 'Pork': '$30.00'}"
f0201c73-411e-4513-afc1-fb78f7a4bca7,Bill's Bar & Burger,https://www.billsbarandburger.com/location/bills-bar-and-burger-downtown-nyc/,https://media-cdn.tripadvisor.com/media/photo-o/04/b0/bb/0e/hamburguer.jpg,4.5,New York City,"Serving homage to burger and shake lovers, Bill's Burger & Bar first opened its doors in 2009 at Rockefeller Center in New York City - the largest standalone burger joint in the country. It continues to dazzle patrons with an impressive craft burger list that includes its signature Bill's 'Fat Cat' Burger that was listed as one of CNN's ""Top 10 Burgers in America"" and continues to be ranked among New York sources like The Daily Meal and Thrillist. The popular restaurant is known for offering a welcoming, low-key environment for guests to enjoy good company, great food and its extensive list of local and craft beer.",40.709488,-74.01437,"85 West St, 10006","['burger', 'fries', 'memorial', 'nyc', 'new york', 'milkshakes', 'beers', 'food was great', 'fat cat', 'sliders', 'hostess', 'marriott downtown', 'salad', 'great server', 'quick lunch', 'fast service', 'joint']","['American', 'Bar', 'Vegetarian Friendly']","['Lunch', 'Dinner', 'Brunch', 'Late Night']","['Takeout', 'Reservations', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']","[[{'open': 420, 'openHours': '07:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1380, 'closeHours': '23:00'}], [{'open': 420, 'openHours': '07:00', 'close': 1380, 'closeHours': '23:00'}]]",$$ - $$$,36,15,30,"{'Sandwiches': '$25.29', 'Cheeseburger': '$18.93', 'Burger': '$18.30', 'Omelette': '$19.13', 'Shrimp': '$27.16', 'Salad': '$27.42', 'Tacos': '$23.39', 'Wings': '$27.05', 'Chili': '$20.02', 'Nachos': '$18.32', 'Chicken Sandwich': '$17.65'}"
39c9c8df-4aef-4f0c-b9cc-8a5a59437add,Spice Symphony,http://www.spicesymphony.com/,https://media-cdn.tripadvisor.com/media/photo-o/05/2d/44/66/spice-symphony.jpg,4.5,New York City,"Modern Indian Cooking with a twist and Chinese with an Indian Accent”. We use only fresh local produce of high quality to ensure a healthy living. We use age old Indian spices that has sought to have medical advantages that is put together in concert by different chefs’ each with different skills / talents resulting in different flavors and colors of food from all regions in India. We bring to you coastal curries from Goa, Konkan, Karwar, Allepy, Madurai, Kolkata to name a few.Our food is fresh from the kitchen and we are a symbol of warmth and welcome. We are home, family and friends.",40.755882,-73.97155,"150 E 50th St, Between Lexington & 3rd Avenue, 10022-9500","['indian food', 'nyc', 'new york', 'our waiter', 'appetizers', 'samosas', 'garlic naan', 'chicken', 'best indian', 'midtown', 'lamb rogan josh', 'goan fish curry', 'achari', 'highly recommend this restaurant', 'excellent food and service']","['Indian', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']","['Takeout', 'Seating', 'Street Parking', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Cash Only', 'Free Wifi', 'Accepts Discover', 'Delivery', 'Reservations', 'Accepts Credit Cards', 'Table Service']","[[{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1350, 'closeHours': '22:30'}], [{'open': 660, 'openHours': '11:00', 'close': 900, 'closeHours': '15:00'}, {'open': 1020, 'openHours': '17:00', 'close': 1350, 'closeHours': '22:30'}]]",$$ - $$$,29,7,25,"{'Noodle': '$15.63', 'Chilli Chicken': '$21.19', 'Shrimp': '$23.71', 'Tandoori Chicken': '$13.50', 'Wings': '$14.06', 'Chili': '$18.21', 'Lamb chops': '$12.77', 'Curry': '$13.14', 'Tikka Masala': '$13.71', 'Eggplant': '$17.01', 'Prawns': '$13.00', 'Lamb': '$19.40', 'Fish': '$14.97'}"
7ef0fd4b-bf8c-4712-8646-cfd728e3e787,Bua Thai Ramen & Robata Grill,http://buathairamennyc.com,https://media-cdn.tripadvisor.com/media/photo-w/14/ed/3c/43/front-store.jpg,4.5,New York City,Come to explore and experience Thai Cooking style that you might never have it before.,40.77628,-73.952866,"1611 2nd Ave, Between 83rd & 84th Street on Upper East Side, 10028","['ramen', 'fried rice', 'upper east side', 'pork belly', 'clay pot', 'blue crab', 'fries', 'crab rangoon', 'moo dang', 'thai food', 'wings', 'custard', 'super crispy', 'mango', 'pad see ew', 'food was amazing', 'tuna', 'mai tai', 'skewers', 'pad kee mao', 'panang curry', 'bean sprouts', 'beansprouts', 'green tea', 'edamame', 'organic pork', 'perfect date night', 'outdoor dining', 'drunken noodles', 'cute spot']","['Thai', 'Sushi', 'Asian', 'Dining bars', 'Japanese Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night', 'Drinks']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']","[[{'open': 720, 'openHours': '12:00', 'close': 1350, 'closeHours': '22:30'}], [{'open': 690, 'openHours': '11:30', 'close': 1350, 'closeHours': '22:30'}], [{'open': 690, 'openHours': '11:30', 'close': 1350, 'closeHours': '22:30'}], [{'open': 690, 'openHours': '11:30', 'close': 1350, 'closeHours': '22:30'}], [{'open': 690, 'openHours': '11:30', 'close': 1350, 'closeHours': '22:30'}], [{'open': 690, 'openHours': '11:30', 'close': 1410, 'closeHours': '23:30'}], [{'open': 720, 'openHours': '12:00', 'close': 1410, 'closeHours': '23:30'}]]",$$ - $$$,44,12,40,"{'Juice & Smoothies': '$36.79', 'Noodle': '$38.51', 'Chicken Wings': '$38.61', 'Ceviche': '$23.23', 'Crab': '$37.67', 'Dumplings': '$26.50', 'Lobster': '$28.36', 'Pad Thai': '$16.28', 'Shrimp': '$33.14', 'Ramen': '$14.13', 'Salad': '$15.30', 'Wings': '$34.53', 'Calamari': '$19.41', 'Chili': '$22.13', 'Crab Rangoon': '$20.55', 'Curry': '$20.40', 'Green Curry': '$25.59', 'Meatballs': '$18.81', 'Salmon': '$38.45', 'Tuna': '$29.66', 'Prawns': '$36.91', 'Beef': '$21.98', 'Duck': '$27.93', 'Fried rice': '$18.95', 'Pork': '$30.36'}"
a421e635-0ce0-4706-9698-815d041210e6,La Grande Boucherie,http://boucherieus.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/bc/76/0d/la-grande-boucherie-joie.jpg,5.0,New York City,"With a dazzling dining gallery featuring 40’ glass ceilings, this one-of-a-kind brasserie is built in the tradition of the Belle Epoque, inspired by elegant and ornamental Art Nouveau style. The menu features French classics and timeless bistro favorites, with a focus on prime cuts and an in-house meat program. In addition to an extensive wine list and classic cocktails, La Grande Boucherie also features an inspired menu of absinthe-driven signature drinks. We look forward to welcoming you! (you can find the hours of operation on this page)* *Please note that kitchen hours may differ",40.762756,-73.980644,"145 W 53rd St, 10019-6005","['nyc', 'escargot', 'our waiter', 'brunch', 'namik', 'city', 'new york', 'midtown', 'profiteroles', 'fries', 'food was amazing', 'beautiful restaurant', 'salmon', 'salad', 'oysters', 'french onion soup', 'bread', 'dining experience', 'la vie en rose', 'wagyu burger', 'arber', 'amazing dinner', 'french cuisine']","['French', 'Steakhouse']","['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service', 'Gift Cards Available']","[[{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 480, 'openHours': '08:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 480, 'openHours': '08:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 480, 'openHours': '08:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 480, 'openHours': '08:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 480, 'openHours': '08:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}]]",$$$$,34,18,175,"{'Filet Mignon': '$125.62', 'Burger': '$55.75', 'Oyster': '$153.51', 'Steak Tartare': '$92.89', 'Salad': '$161.47', 'Mussels': '$151.88', 'Profiteroles': '$154.72', 'Escargot': '$122.61', 'Steak Frites': '$167.73', 'Scallops': '$103.92', 'Salmon': '$37.78', 'Beef': '$82.13', 'French onion soup': '$29.73', 'Duck': '$122.61', 'Torte': '$64.59', 'Creme Brulee': '$123.22', 'Lamb': '$144.64', 'Fish': '$119.14'}"
0aea5cb6-84f0-41ac-9f9a-87951cc60343,Boucherie Union Square,http://boucherieus.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/f6/2b/b8/inside.jpg,5.0,New York City,"BOUCHERIE is a traditional French brasserie and steakhouse, celebrating Joie de Vivre. The restaurant prepares a menu of French classics and timeless bistro favorites, in addition to the dry-aged steaks. In addition to an extensive wine list and classic drinks, a beverage program that boasts an inspired menu of absinthe-driven signature cocktails. Surrounded by walls of majestic wooden-framed mirrors and original Belle Époque posters, seating at our Union square location varies among pristine white marble and wood bistro tables, cozy burgundy leather booths, a 32ft. handmade pewter bar, and an option for a 40-guest private room, to make the 222-seat restaurant feel timeless. We look forward to welcoming you! (you can find the hours of operation on this page)* *Please note that kitchen hours may differ",40.737354,-73.98845,"225 Park Avenue South, 10003-1604","['steak', 'nyc', 'escargot', 'brunch', 'our waiter', 'fries', 'new york', 'city', 'food was amazing', 'salad', 'profiteroles', 'salmon', 'park avenue', 'truffle butter', 'great dinner', 'birthday dinner', 'great server', 'neighborhood']","['French', 'Steakhouse', 'Gluten Free Options']","['Lunch', 'Dinner', 'Brunch', 'Drinks']","['Reservations', 'Private Dining', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']","[[{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}]]",$$$$,46,18,100,"{'Filet Mignon': '$63.31', 'Burger': '$57.48', 'Oyster': '$89.92', 'Steak Tartare': '$94.81', 'Salad': '$93.44', 'Mussels': '$76.78', 'Crepes': '$34.61', 'Profiteroles': '$82.49', 'Escargot': '$52.29', 'Steak Frites': '$19.81', 'Duck Confit': '$25.44', 'Scallops': '$85.24', 'Salmon': '$40.47', 'Foie gras': '$28.78', 'French Fries': '$48.16', 'Octopus': '$61.90', 'Beef': '$44.20', 'French onion soup': '$92.70', 'Duck': '$87.00', 'Creme Brulee': '$81.12', 'Confit': '$66.36', 'Lamb': '$72.89'}"
88d76ee0-1f7d-43f3-ae7e-c6751de770dc,Club A Steakhouse,http://www.clubasteakhouse.com,https://media-cdn.tripadvisor.com/media/photo-o/0e/5f/58/3c/porter-house-for-2.jpg,4.5,New York City,"Established in 2008. Bruno Selimaj was born and raised in a small village on the Northern Albanian/Montenegrin border and began his life as simple farmer. But at the tender age of 18 and with his parents blessing, he embarked on a journey to America in search of new life. In an Albanian household, it is tradition that a guest is treated with the utmost respect and as a member of the family. Bruno brought these core family values to his restaurant and Bruno Selimaj's life defines true restaurant hospitality. In December 2007, Bruno closed his legendary restaurant after 30 years with a new idea and a continuing passion to strive to be the best. He re-opened his famed restaurant as Club A, a modern American steakhouse in the same location. His new venture manages to encompass the characteristics of a traditional steakhouse and new world modernism. His latest accomplishment has established Bruno as one of New York's legendary restaurateurs.",40.760056,-73.96558,"240 E 58th St, 10022-2001","['steak', 'nyc', 'new york', 'cooked to perfection', 'our waiter', 'complimentary dessert', 'tiramisu', 'city', 'medium', 'desert', 'mushroom ravioli', 'special occasion', 'salad', 'fries', 'dining experience', 'side dishes', 'trio', '16oz', 'cream puffs', 'bread', 'booked this restaurant', 'birthday dinner', 'service was impeccable', 'ny strip', 'wonderful evening', 'baked potato', 'oysters', 'bone']","['American', 'Steakhouse', 'Gluten Free Options']",['Dinner'],"['Delivery', 'Takeout', 'Television', 'Reservations', 'Private Dining', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Discover', 'Accepts Credit Cards', 'Table Service', 'Live Music', 'Jazz Bar']","[[{'open': 1020, 'openHours': '17:00', 'close': 1380, 'closeHours': '23:00'}], [], [{'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 1020, 'openHours': '17:00', 'close': 1320, 'closeHours': '22:00'}]]",$$$$,35,11,130,"{'Filet Mignon': '$122.19', 'Pasta': '$129.27', 'Cheesecake': '$107.43', 'Crab': '$23.94', 'Crab Cake': '$128.03', 'Burger': '$68.52', 'Lobster': '$75.14', 'Oyster': '$43.29', 'Porterhouse Steak': '$19.84', 'Ribs': '$125.20', 'Shrimp': '$77.40', 'Salad': '$45.41', 'Calamari': '$35.41', 'Mac and cheese': '$50.94', 'Carrot Cake': '$55.75', 'Tiramisu': '$59.48', 'Profiteroles': '$66.94', 'Salmon': '$59.72', 'Bass': '$102.54', 'Beef': '$47.20', 'Hanger steak': '$123.99', 'Lamb': '$110.28', 'Pesto': '$39.55', 'Cakes': '$115.97', 'Fish': '$88.88'}"
e5726226-c301-4dab-a52b-0b340a5843fb,Blue Fin,https://www.bluefinnyc.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/27/c8/69/d1/dining-room.jpg,4.0,New York City,"A modern seafood restaurant, where Broadway energy meets quiet sophistication.",40.75942,-73.985565,"1567 Broadway, 10036","['times square', 'sushi', 'nyc', 'appetizers', 'our waiter', 'new york', 'brunch', 'salad', 'broadway show', 'lobster bisque', 'great seafood', 'district', 'matinee', 'sea bass', 'seafood tower', 'edamame', 'pre theatre', 'concierge', 'branzino']","['Seafood', 'Sushi', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Brunch', 'Late Night']","['Reservations', 'Private Dining', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Live Music', 'Jazz Bar']","[[{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1260, 'closeHours': '21:00'}]]",$$ - $$$,35,20,25,"{'California Roll': '$22.88', 'Crab': '$23.15', 'Crab Cake': '$20.35', 'Dumplings': '$21.11', 'Filet Mignon': '$24.69', 'Burger': '$24.07', 'Lobster': '$21.44', 'Omelette': '$23.70', 'Oyster': '$24.66', 'Shrimp': '$23.85', 'Salad': '$20.69', 'Pancakes': '$23.61', 'Eggs Benedict': '$22.42', 'Scallops': '$20.90', 'Halibut': '$20.38', 'Salmon': '$23.90', 'Tuna': '$22.57', 'Clams': '$24.73', 'Octopus': '$21.40', 'Toasts': '$21.13', 'Bass': '$24.96', 'Cakes': '$21.09', 'Sashimi': '$24.86', 'Fish': '$23.86'}"
6a874a80-4a5a-4946-a4a0-2023be2cc8db,Olio E Piu,http://www.olioepiu.com/,https://media-cdn.tripadvisor.com/media/photo-o/10/e3/88/03/olio-e-piu-patio.jpg,4.5,New York City,"As an authentic trattoria, the restaurant specializes in classic Italian preparations, with a focus on house-made pastas and thin-crust pizza, as well as time-honored favorites such as caprese salad, fritto misto, and tiramisu. We look forward to welcoming you! (you can find the hours of operation on this page)* *Please note that kitchen hours may differ",40.733852,-73.999855,"3 Greenwich Ave, 10014","['waitress', 'pizza', 'carbonara', 'piu', 'nyc', 'new york', 'vitoria', 'west', 'city', 'food was amazing', 'brunch', 'greenwich village', 'italian food', 'tiramisu', 'bread', 'outdoor seating', 'suzanna', 'great restaurant', 'great dinner', 'caesar salad']","['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Brunch', 'Drinks']","['Delivery', 'Takeout', 'Wheelchair Accessible', 'Serves Alcohol', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Full Bar', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']","[[{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 660, 'openHours': '11:00', 'close': 1440, 'closeHours': '00:00'}], [{'open': 600, 'openHours': '10:00', 'close': 1440, 'closeHours': '00:00'}]]",$$ - $$$,36,15,45,"{'Pasta': '$22.60', 'Lobster': '$37.24', 'Omelette': '$15.41', 'Shrimp': '$43.61', 'Salad': '$15.23', 'Risotto': '$43.93', 'Tiramisu': '$22.40', 'Prosciutto': '$22.18', 'Meatballs': '$39.40', 'Tagliatelle': '$15.58', 'Carbonara': '$21.83', 'Bolognese': '$31.79', 'Salmon': '$39.05', 'Octopus': '$36.86', 'Pesto': '$21.74'}"
d579e01c-eb6b-410e-aff5-655cab57118b,Ben & Jack's Steakhouse,https://www.benandjackssteakhouse.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/81/f1/33/steak-for-two.jpg,4.5,New York City,"Ben & Jack's steakhouse re-opens it's doors five years later with a twist on the old style steakhouse. After In search of the holy grail of steaks, there are very few steakhouses in New York City, whose time-honored tradition stands alone: classic dishes prepared to perfection, prime dry-aged steaks, classic steakhouse menu, delectable seafood and exemplary customer service.",40.75173,-73.97244,"219 E 44th St, 10017-4305","['steak', 'nyc', 'new york', 'cooked to perfection']","['Bar', 'American', 'Steakhouse', 'Gluten Free Options']","['Dinner', 'Late Night']","['Delivery', 'Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Table Service', 'Takeout', 'Private Dining', 'Street Parking', 'Validated Parking', 'Television', 'Highchairs Available', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Discover', 'Accepts Credit Cards', 'Non-smoking restaurants', 'Gift Cards Available']","[[{'open': 960, 'openHours': '16:00', 'close': 1320, 'closeHours': '22:00'}], [{'open': 690, 'openHours': '11:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 690, 'openHours': '11:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 690, 'openHours': '11:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 690, 'openHours': '11:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 690, 'openHours': '11:30', 'close': 1320, 'closeHours': '22:00'}], [{'open': 960, 'openHours': '16:00', 'close': 1320, 'closeHours': '22:00'}]]",$$$$,45,33,80,"{'Burger': '$50.51', 'Oyster': '$72.32', 'Salad': '$38.52'}"
